City_ID,City,Cloudiness,Country,Date,Humidity,Lat,Lng,Max Temp,Wind Speed
160,molteno,48,ZA,1544327822,75,-31.4,26.36,45.93,4.94
161,sistranda,75,NO,1544323800,86,63.73,8.83,33.8,4.7
162,staszow,68,PL,1544327823,89,50.56,21.17,38.91,12.44
163,sajalices,20,PA,1544324400,88,8.68,-79.87,78.8,6.93
164,pacific grove,1,US,1544325300,73,36.62,-121.92,53.06,4.7
165,richards bay,100,ZA,1544327757,100,-28.77,32.06,68.34,6.17
166,vaitape,76,PF,1544327825,100,-16.52,-151.75,80.54,16.91
167,rodeo,0,MX,1544327825,65,25.18,-104.56,41.66,3.94
168,atar,0,MR,1544327825,41,20.52,-13.05,54.89,7.29
169,kisangani,44,CD,1544327826,100,0.52,25.21,71.9,2.93
170,svetlogorsk,24,RU,1544326200,77,53.14,59.15,3.2,2.24
171,naron,12,ES,1544326200,93,43.52,-8.15,53.6,3.36
172,waingapu,12,ID,1544327600,77,-9.65,120.26,86.79,5.06
173,klaksvik,32,FO,1544325600,80,62.23,-6.59,33.8,6.93
174,pop,20,UZ,1544326200,69,40.87,71.1,37.4,6.93
175,shikarpur,0,PK,1544327827,90,27.96,68.63,55.07,0.25
176,nome,90,US,1544326500,81,30.04,-94.42,46.04,13.87
177,maragogi,80,BR,1544327653,97,-9.01,-35.22,76.98,5.73
178,muzhi,44,RU,1544327828,70,65.4,64.7,7.23,3.6
179,vila velha,40,BR,1544324400,78,-3.71,-38.6,82.4,4.7
180,luderitz,0,NA,1544327630,82,-26.65,15.16,57.14,20.04
181,hilo,20,US,1544323980,64,19.71,-155.08,78.08,10.29
182,cabo san lucas,5,MX,1544323380,82,22.89,-109.91,68.0,5.82
183,nantai,0,CN,1544327829,61,36.41,105.98,19.02,4.72
184,dryden,1,CA,1544324400,78,49.79,-92.84,15.8,8.05
185,chimoio,36,MZ,1544327829,90,-19.11,33.48,73.92,3.38
186,khamanon,5,IN,1544322600,100,30.82,76.34,46.4,2.59
187,choctaw,90,US,1544326800,74,35.5,-97.27,35.96,5.82
188,patrocinio,56,PH,1544327830,90,13.72,123.64,82.52,12.1
189,bahia honda,0,CU,1544327830,92,22.9,-83.16,74.01,5.84
190,cayenne,20,GF,1544326200,94,4.94,-52.33,73.4,8.19
191,roseto degli abruzzi,0,IT,1544323800,100,42.68,14.01,33.8,4.7
192,norman wells,20,CA,1544324400,92,65.28,-126.83,12.2,5.82
193,yarada,20,IN,1544326200,74,17.65,83.27,78.8,5.82
194,marsh harbour,92,BS,1544327832,100,26.54,-77.06,75.81,17.36
195,coihaique,90,CL,1544324400,59,-45.58,-72.07,60.8,6.93
196,zhigansk,68,RU,1544327672,0,66.77,123.37,-34.67,5.06
